Date,Medicament,Quantite,PrixUnitaire,ProfitUnitaire,ProfitRatio,Total,ProfitTotal,ProfitTotalRatio,DayOfWeek,DayOfMonth,Month,Year,Saison,IsHoliday,IsWeekend,PrixQuantiteRatio,MoyenneRoulante_7d_Quantite
2023-03-29,Fluoxetine,5,7.0,3.5,0.5,35.0,17.5,0.5,2,29,3,2023,Printemps,False,False,1.4,3.857142857142857
2023-03-29,Losartan,6,6.5,2.5,0.38461538461538464,39.0,15.0,0.38461538461538464,2,29,3,2023,Printemps,False,False,1.08,4.142857142857143
2023-03-29,Losartan,6,6.5,2.5,0.38461538461538464,39.0,15.0,0.38461538461538464,2,29,3,2023,Printemps,False,False,1.08,4.857142857142857
2023-03-29,Losartan,2,6.5,2.5,0.38461538461538464,13.0,5.0,0.38461538461538464,2,29,3,2023,Printemps,False,False,3.25,4.857142857142857
2023-03-30,Albuterol,7,9.5,7.5,0.7894736842105263,66.5,52.5,0.7894736842105263,3,30,3,2023,Printemps,False,False,1.36,5.142857142857143
2023-03-30,Losartan,1,6.5,2.5,0.38461538461538464,6.5,2.5,0.38461538461538464,3,30,3,2023,Printemps,False,False,6.5,4.285714285714286
2023-03-30,Amoxicilline,5,8.0,6.0,0.75,40.0,30.0,0.75,3,30,3,2023,Printemps,False,False,1.6,4.571428571428571
2023-03-30,Cortisone,9,7.5,3.5,0.4666666666666667,67.5,31.5,0.4666666666666667,3,30,3,2023,Printemps,False,False,0.83,5.142857142857143
2023-03-30,Paracétamol,1,5.0,2.0,0.4,5.0,2.0,0.4,3,30,3,2023,Printemps,False,False,5.0,4.428571428571429
2023-03-30,Paracétamol,7,5.0,2.0,0.4,35.0,14.0,0.4,3,30,3,2023,Printemps,False,False,0.71,4.571428571428571
2023-03-30,Azithromycine,4,13.0,7.25,0.5576923076923077,52.0,29.0,0.5576923076923077,3,30,3,2023,Printemps,False,False,3.25,4.857142857142857
2023-03-30,Amlodipine,1,14.0,9.75,0.6964285714285714,14.0,9.75,0.6964285714285714,3,30,3,2023,Printemps,False,False,14.0,4.0
2023-03-30,Esomeprazole,6,4.5,2.5,0.5555555555555556,27.0,15.0,0.5555555555555556,3,30,3,2023,Printemps,False,False,0.75,4.714285714285714
2023-03-30,Paracétamol,10,5.0,2.0,0.4,50.0,20.0,0.4,3,30,3,2023,Printemps,False,False,0.5,5.428571428571429
2023-03-30,Amoxicilline,8,8.0,6.0,0.75,64.0,48.0,0.75,3,30,3,2023,Printemps,False,False,1.0,5.285714285714286
2023-03-30,Azithromycine,3,13.0,7.25,0.5576923076923077,39.0,21.75,0.5576923076923077,3,30,3,2023,Printemps,False,False,4.33,5.571428571428571
2023-03-31,Sertraline,10,6.5,3.5,0.5384615384615384,65.0,35.0,0.5384615384615384,4,31,3,2023,Printemps,False,False,0.65,6.0
2023-03-31,Paracétamol,8,5.0,2.0,0.4,40.0,16.0,0.4,4,31,3,2023,Printemps,False,False,0.62,6.571428571428571
2023-03-31,Montelukast,1,8.5,6.5,0.7647058823529411,8.5,6.5,0.7647058823529411,4,31,3,2023,Printemps,False,False,8.5,6.571428571428571
2023-03-31,Amoxicilline,3,8.0,6.0,0.75,24.0,18.0,0.75,4,31,3,2023,Printemps,False,False,2.67,6.142857142857143
2023-03-31,Hydrochlorothiazide,10,15.0,10.0,0.6666666666666666,150.0,100.0,0.6666666666666666,4,31,3,2023,Printemps,False,False,1.5,6.142857142857143
2023-03-31,Sertraline,1,6.5,3.5,0.5384615384615384,6.5,3.5,0.5384615384615384,4,31,3,2023,Printemps,False,False,6.5,5.142857142857143
2023-03-31,Lisinopril,7,5.0,3.0,0.6,35.0,21.0,0.6,4,31,3,2023,Printemps,False,False,0.71,5.714285714285714
2023-03-31,Hydrochlorothiazide,9,15.0,10.0,0.6666666666666666,135.0,90.0,0.6666666666666666,4,31,3,2023,Printemps,False,False,1.67,5.571428571428571
2023-03-31,Cortisone,10,7.5,3.5,0.4666666666666667,75.0,35.0,0.4666666666666667,4,31,3,2023,Printemps,False,False,0.75,5.857142857142857
2023-03-31,Prednisone,2,3.5,1.5,0.42857142857142855,7.0,3.0,0.42857142857142855,4,31,3,2023,Printemps,False,False,1.75,6.0
2023-03-31,Azithromycine,8,13.0,7.25,0.5576923076923077,104.0,58.0,0.5576923076923077,4,31,3,2023,Printemps,False,False,1.62,6.714285714285714
2023-03-31,Atorvastatine,2,11.0,6.5,0.5909090909090909,22.0,13.0,0.5909090909090909,4,31,3,2023,Printemps,False,False,5.5,5.571428571428571
2023-03-31,Prednisone,1,3.5,1.5,0.42857142857142855,3.5,1.5,0.42857142857142855,4,31,3,2023,Printemps,False,False,3.5,5.571428571428571
2023-03-31,Cortisone,5,7.5,3.5,0.4666666666666667,37.5,17.5,0.4666666666666667,4,31,3,2023,Printemps,False,False,1.5,5.285714285714286
2023-03-31,Furosemide,7,17.0,13.25,0.7794117647058824,119.0,92.75,0.7794117647058824,4,31,3,2023,Printemps,False,False,2.43,5.0
2023-03-31,Metformine,6,12.0,8.25,0.6875,72.0,49.5,0.6875,4,31,3,2023,Printemps,False,False,2.0,4.428571428571429
2023-03-31,Warfarine,2,10.0,6.5,0.65,20.0,13.0,0.65,4,31,3,2023,Printemps,False,False,5.0,4.428571428571429
2023-03-31,Metformine,2,12.0,8.25,0.6875,24.0,16.5,0.6875,4,31,3,2023,Printemps,False,False,6.0,3.5714285714285716
2023-04-01,Albuterol,4,9.5,7.5,0.7894736842105263,38.0,30.0,0.7894736842105263,5,1,4,2023,Printemps,False,True,2.38,3.857142857142857
2023-04-01,Omeprazole,3,5.5,3.5,0.6363636363636364,16.5,10.5,0.6363636363636364,5,1,4,2023,Printemps,False,True,1.83,4.142857142857143
2023-04-01,Aspirine,8,3.5,1.5,0.42857142857142855,28.0,12.0,0.42857142857142855,5,1,4,2023,Printemps,False,True,0.44,4.571428571428571
2023-04-01,Ibuprofen,10,6.0,4.0,0.6666666666666666,60.0,40.0,0.6666666666666666,5,1,4,2023,Printemps,False,True,0.6,5.0
2023-04-01,Aspirine,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,5,1,4,2023,Printemps,False,True,0.7,4.857142857142857
2023-04-01,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,5,1,4,2023,Printemps,False,True,2.17,5.0
2023-04-01,Cortisone,7,7.5,3.5,0.4666666666666667,52.5,24.5,0.4666666666666667,5,1,4,2023,Printemps,False,True,1.07,5.714285714285714
2023-04-01,Ibuprofen,7,6.0,4.0,0.6666666666666666,42.0,28.0,0.6666666666666666,5,1,4,2023,Printemps,False,True,0.86,6.142857142857143
2023-04-02,Prednisone,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,6,2,4,2023,Printemps,False,True,0.7,6.428571428571429
2023-04-02,Sertraline,6,6.5,3.5,0.5384615384615384,39.0,21.0,0.5384615384615384,6,2,4,2023,Printemps,False,True,1.08,6.142857142857143
2023-04-02,Losartan,7,6.5,2.5,0.38461538461538464,45.5,17.5,0.38461538461538464,6,2,4,2023,Printemps,False,True,0.93,5.714285714285714
2023-04-02,Venlafaxine,10,10.5,8.5,0.8095238095238095,105.0,85.0,0.8095238095238095,6,2,4,2023,Printemps,False,True,1.05,6.428571428571429
2023-04-02,Sertraline,4,6.5,3.5,0.5384615384615384,26.0,14.0,0.5384615384615384,6,2,4,2023,Printemps,False,True,1.62,6.571428571428571
2023-04-02,Aspirine,8,3.5,1.5,0.42857142857142855,28.0,12.0,0.42857142857142855,6,2,4,2023,Printemps,False,True,0.44,6.714285714285714
2023-04-02,Paracétamol,10,5.0,2.0,0.4,50.0,20.0,0.4,6,2,4,2023,Printemps,False,True,0.5,7.142857142857143
2023-04-02,Cortisone,4,7.5,3.5,0.4666666666666667,30.0,14.0,0.4666666666666667,6,2,4,2023,Printemps,False,True,1.88,7.0
2023-04-02,Azithromycine,3,13.0,7.25,0.5576923076923077,39.0,21.75,0.5576923076923077,6,2,4,2023,Printemps,False,True,4.33,6.571428571428571
2023-04-02,Amlodipine,10,14.0,9.75,0.6964285714285714,140.0,97.5,0.6964285714285714,6,2,4,2023,Printemps,False,True,1.4,7.0
2023-04-02,Azithromycine,6,13.0,7.25,0.5576923076923077,78.0,43.5,0.5576923076923077,6,2,4,2023,Printemps,False,True,2.17,6.428571428571429
2023-04-02,Amoxicilline,4,8.0,6.0,0.75,32.0,24.0,0.75,6,2,4,2023,Printemps,False,True,2.0,6.428571428571429
2023-04-02,Gabapentine,10,9.0,4.0,0.4444444444444444,90.0,40.0,0.4444444444444444,6,2,4,2023,Printemps,False,True,0.9,6.714285714285714
2023-04-02,Atorvastatine,5,11.0,6.5,0.5909090909090909,55.0,32.5,0.5909090909090909,6,2,4,2023,Printemps,False,True,2.2,6.0
2023-04-02,Lisinopril,10,5.0,3.0,0.6,50.0,30.0,0.6,6,2,4,2023,Printemps,False,True,0.5,6.857142857142857
2023-04-02,Sertraline,5,6.5,3.5,0.5384615384615384,32.5,17.5,0.5384615384615384,6,2,4,2023,Printemps,False,True,1.3,7.142857142857143
2023-04-02,Metformine,5,12.0,8.25,0.6875,60.0,41.25,0.6875,6,2,4,2023,Printemps,False,True,2.4,6.428571428571429
2023-04-02,Warfarine,6,10.0,6.5,0.65,60.0,39.0,0.65,6,2,4,2023,Printemps,False,True,1.67,6.428571428571429
2023-04-03,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,0,3,4,2023,Printemps,False,False,2.17,6.285714285714286
2023-04-03,Albuterol,6,9.5,7.5,0.7894736842105263,57.0,45.0,0.7894736842105263,0,3,4,2023,Printemps,False,False,1.58,5.714285714285714
2023-04-03,Venlafaxine,8,10.5,8.5,0.8095238095238095,84.0,68.0,0.8095238095238095,0,3,4,2023,Printemps,False,False,1.31,6.142857142857143
2023-04-03,Gabapentine,6,9.0,4.0,0.4444444444444444,54.0,24.0,0.4444444444444444,0,3,4,2023,Printemps,False,False,1.5,5.571428571428571
2023-04-03,Warfarine,2,10.0,6.5,0.65,20.0,13.0,0.65,0,3,4,2023,Printemps,False,False,5.0,5.142857142857143
2023-04-03,Prednisone,3,3.5,1.5,0.42857142857142855,10.5,4.5,0.42857142857142855,0,3,4,2023,Printemps,False,False,1.17,4.857142857142857
2023-04-03,Hydrochlorothiazide,7,15.0,10.0,0.6666666666666666,105.0,70.0,0.6666666666666666,0,3,4,2023,Printemps,False,False,2.14,5.0
2023-04-03,Simvastatine,1,16.0,12.0,0.75,16.0,12.0,0.75,0,3,4,2023,Printemps,False,False,16.0,4.714285714285714
2023-04-03,Omeprazole,10,5.5,3.5,0.6363636363636364,55.0,35.0,0.6363636363636364,0,3,4,2023,Printemps,False,False,0.55,5.285714285714286
2023-04-03,Albuterol,6,9.5,7.5,0.7894736842105263,57.0,45.0,0.7894736842105263,0,3,4,2023,Printemps,False,False,1.58,5.0
2023-04-03,Hydrochlorothiazide,5,15.0,10.0,0.6666666666666666,75.0,50.0,0.6666666666666666,0,3,4,2023,Printemps,False,False,3.0,4.857142857142857
2023-04-03,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,0,3,4,2023,Printemps,False,False,2.17,5.0
2023-04-04,Paracétamol,9,5.0,2.0,0.4,45.0,18.0,0.4,1,4,4,2023,Printemps,False,False,0.56,5.857142857142857
2023-04-04,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,1,4,4,2023,Printemps,False,False,1.92,5.714285714285714
2023-04-04,Venlafaxine,8,10.5,8.5,0.8095238095238095,84.0,68.0,0.8095238095238095,1,4,4,2023,Printemps,False,False,1.31,6.714285714285714
2023-04-04,Paracétamol,9,5.0,2.0,0.4,45.0,18.0,0.4,1,4,4,2023,Printemps,False,False,0.56,6.571428571428571
2023-04-04,Metformine,6,12.0,8.25,0.6875,72.0,49.5,0.6875,1,4,4,2023,Printemps,False,False,2.0,6.571428571428571
2023-04-04,Lisinopril,2,5.0,3.0,0.6,10.0,6.0,0.6,1,4,4,2023,Printemps,False,False,2.5,6.142857142857143
2023-04-04,Lisinopril,2,5.0,3.0,0.6,10.0,6.0,0.6,1,4,4,2023,Printemps,False,False,2.5,6.0
2023-04-04,Aspirine,3,3.5,1.5,0.42857142857142855,10.5,4.5,0.42857142857142855,1,4,4,2023,Printemps,False,False,1.17,5.142857142857143
2023-04-04,Duloxetine,3,11.5,5.5,0.4782608695652174,34.5,16.5,0.4782608695652174,1,4,4,2023,Printemps,False,False,3.83,4.714285714285714
2023-04-04,Venlafaxine,3,10.5,8.5,0.8095238095238095,31.5,25.5,0.8095238095238095,1,4,4,2023,Printemps,False,False,3.5,4.0
2023-04-04,Lisinopril,10,5.0,3.0,0.6,50.0,30.0,0.6,1,4,4,2023,Printemps,False,False,0.5,4.142857142857143
2023-04-04,Warfarine,6,10.0,6.5,0.65,60.0,39.0,0.65,1,4,4,2023,Printemps,False,False,1.67,4.142857142857143
2023-04-05,Lisinopril,8,5.0,3.0,0.6,40.0,24.0,0.6,2,5,4,2023,Printemps,False,False,0.62,5.0
2023-04-05,Omeprazole,1,5.5,3.5,0.6363636363636364,5.5,3.5,0.6363636363636364,2,5,4,2023,Printemps,False,False,5.5,4.857142857142857
2023-04-05,Ibuprofen,7,6.0,4.0,0.6666666666666666,42.0,28.0,0.6666666666666666,2,5,4,2023,Printemps,False,False,0.86,5.428571428571429
2023-04-05,Montelukast,8,8.5,6.5,0.7647058823529411,68.0,52.0,0.7647058823529411,2,5,4,2023,Printemps,False,False,1.06,6.142857142857143
2023-04-05,Prednisone,9,3.5,1.5,0.42857142857142855,31.5,13.5,0.42857142857142855,2,5,4,2023,Printemps,False,False,0.39,7.0
2023-04-05,Fluoxetine,4,7.0,3.5,0.5,28.0,14.0,0.5,2,5,4,2023,Printemps,False,False,1.75,6.142857142857143
2023-04-05,Amoxicilline,2,8.0,6.0,0.75,16.0,12.0,0.75,2,5,4,2023,Printemps,False,False,4.0,5.571428571428571
2023-04-05,Hydrochlorothiazide,7,15.0,10.0,0.6666666666666666,105.0,70.0,0.6666666666666666,2,5,4,2023,Printemps,False,False,2.14,5.428571428571429
2023-04-05,Simvastatine,9,16.0,12.0,0.75,144.0,108.0,0.75,2,5,4,2023,Printemps,False,False,1.78,6.571428571428571
2023-04-05,Fluoxetine,4,7.0,3.5,0.5,28.0,14.0,0.5,2,5,4,2023,Printemps,False,False,1.75,6.142857142857143
2023-04-05,Metformine,9,12.0,8.25,0.6875,108.0,74.25,0.6875,2,5,4,2023,Printemps,False,False,1.33,6.285714285714286
2023-04-05,Paracétamol,4,5.0,2.0,0.4,20.0,8.0,0.4,2,5,4,2023,Printemps,False,False,1.25,5.571428571428571
2023-04-05,Ibuprofen,2,6.0,4.0,0.6666666666666666,12.0,8.0,0.6666666666666666,2,5,4,2023,Printemps,False,False,3.0,5.285714285714286
2023-04-06,Furosemide,8,17.0,13.25,0.7794117647058824,136.0,106.0,0.7794117647058824,3,6,4,2023,Printemps,False,False,2.12,6.142857142857143
2023-04-06,Paracétamol,6,5.0,2.0,0.4,30.0,12.0,0.4,3,6,4,2023,Printemps,False,False,0.83,6.0
2023-04-06,Gabapentine,3,9.0,4.0,0.4444444444444444,27.0,12.0,0.4444444444444444,3,6,4,2023,Printemps,False,False,3.0,5.142857142857143
2023-04-06,Simvastatine,1,16.0,12.0,0.75,16.0,12.0,0.75,3,6,4,2023,Printemps,False,False,16.0,4.714285714285714
2023-04-06,Venlafaxine,8,10.5,8.5,0.8095238095238095,84.0,68.0,0.8095238095238095,3,6,4,2023,Printemps,False,False,1.31,4.571428571428571
2023-04-06,Warfarine,2,10.0,6.5,0.65,20.0,13.0,0.65,3,6,4,2023,Printemps,False,False,5.0,4.285714285714286
2023-04-06,Losartan,1,6.5,2.5,0.38461538461538464,6.5,2.5,0.38461538461538464,3,6,4,2023,Printemps,False,False,6.5,4.142857142857143
2023-04-06,Gabapentine,6,9.0,4.0,0.4444444444444444,54.0,24.0,0.4444444444444444,3,6,4,2023,Printemps,False,False,1.5,3.857142857142857
2023-04-06,Fluoxetine,5,7.0,3.5,0.5,35.0,17.5,0.5,3,6,4,2023,Printemps,False,False,1.4,3.7142857142857144
2023-04-06,Warfarine,4,10.0,6.5,0.65,40.0,26.0,0.65,3,6,4,2023,Printemps,False,False,2.5,3.857142857142857
2023-04-06,Metformine,6,12.0,8.25,0.6875,72.0,49.5,0.6875,3,6,4,2023,Printemps,False,False,2.0,4.571428571428571
2023-04-06,Gabapentine,1,9.0,4.0,0.4444444444444444,9.0,4.0,0.4444444444444444,3,6,4,2023,Printemps,False,False,9.0,3.5714285714285716
2023-04-06,Simvastatine,3,16.0,12.0,0.75,48.0,36.0,0.75,3,6,4,2023,Printemps,False,False,5.33,3.7142857142857144
2023-04-06,Gabapentine,1,9.0,4.0,0.4444444444444444,9.0,4.0,0.4444444444444444,3,6,4,2023,Printemps,False,False,9.0,3.7142857142857144
2023-04-06,Metformine,8,12.0,8.25,0.6875,96.0,66.0,0.6875,3,6,4,2023,Printemps,False,False,1.5,4.0
2023-04-06,Sertraline,1,6.5,3.5,0.5384615384615384,6.5,3.5,0.5384615384615384,3,6,4,2023,Printemps,False,False,6.5,3.4285714285714284
2023-04-06,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,3,6,4,2023,Printemps,False,False,2.17,3.2857142857142856
2023-04-07,Esomeprazole,2,4.5,2.5,0.5555555555555556,9.0,5.0,0.5555555555555556,4,7,4,2023,Printemps,False,False,2.25,2.7142857142857144
2023-04-07,Losartan,4,6.5,2.5,0.38461538461538464,26.0,10.0,0.38461538461538464,4,7,4,2023,Printemps,False,False,1.62,3.142857142857143
2023-04-07,Montelukast,6,8.5,6.5,0.7647058823529411,51.0,39.0,0.7647058823529411,4,7,4,2023,Printemps,False,False,1.42,3.5714285714285716
2023-04-07,Venlafaxine,1,10.5,8.5,0.8095238095238095,10.5,8.5,0.8095238095238095,4,7,4,2023,Printemps,False,False,10.5,3.5714285714285716
2023-04-07,Lisinopril,3,5.0,3.0,0.6,15.0,9.0,0.6,4,7,4,2023,Printemps,False,False,1.67,2.857142857142857
2023-04-07,Montelukast,10,8.5,6.5,0.7647058823529411,85.0,65.0,0.7647058823529411,4,7,4,2023,Printemps,False,False,0.85,4.142857142857143
2023-04-07,Fluoxetine,3,7.0,3.5,0.5,21.0,10.5,0.5,4,7,4,2023,Printemps,False,False,2.33,4.142857142857143
2023-04-07,Metformine,4,12.0,8.25,0.6875,48.0,33.0,0.6875,4,7,4,2023,Printemps,False,False,3.0,4.428571428571429
2023-04-07,Venlafaxine,4,10.5,8.5,0.8095238095238095,42.0,34.0,0.8095238095238095,4,7,4,2023,Printemps,False,False,2.62,4.428571428571429
2023-04-07,Simvastatine,5,16.0,12.0,0.75,80.0,60.0,0.75,4,7,4,2023,Printemps,False,False,3.2,4.285714285714286
2023-04-07,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,4,7,4,2023,Printemps,False,False,1.92,5.0
2023-04-08,Fluoxetine,7,7.0,3.5,0.5,49.0,24.5,0.5,5,8,4,2023,Printemps,False,True,1.0,5.571428571428571
2023-04-08,Sertraline,1,6.5,3.5,0.5384615384615384,6.5,3.5,0.5384615384615384,5,8,4,2023,Printemps,False,True,6.5,4.285714285714286
2023-04-08,Amlodipine,1,14.0,9.75,0.6964285714285714,14.0,9.75,0.6964285714285714,5,8,4,2023,Printemps,False,True,14.0,4.0
2023-04-08,Duloxetine,10,11.5,5.5,0.4782608695652174,115.0,55.0,0.4782608695652174,5,8,4,2023,Printemps,False,True,1.15,4.857142857142857
2023-04-08,Fluoxetine,6,7.0,3.5,0.5,42.0,21.0,0.5,5,8,4,2023,Printemps,False,True,1.17,5.142857142857143
2023-04-08,Omeprazole,2,5.5,3.5,0.6363636363636364,11.0,7.0,0.6363636363636364,5,8,4,2023,Printemps,False,True,2.75,4.714285714285714
2023-04-08,Metformine,10,12.0,8.25,0.6875,120.0,82.5,0.6875,5,8,4,2023,Printemps,False,True,1.2,5.285714285714286
2023-04-08,Hydrochlorothiazide,6,15.0,10.0,0.6666666666666666,90.0,60.0,0.6666666666666666,5,8,4,2023,Printemps,False,True,2.5,5.142857142857143
2023-04-08,Hydrochlorothiazide,7,15.0,10.0,0.6666666666666666,105.0,70.0,0.6666666666666666,5,8,4,2023,Printemps,False,True,2.14,6.0
2023-04-08,Duloxetine,8,11.5,5.5,0.4782608695652174,92.0,44.0,0.4782608695652174,5,8,4,2023,Printemps,False,True,1.44,7.0
2023-04-08,Fluoxetine,3,7.0,3.5,0.5,21.0,10.5,0.5,5,8,4,2023,Printemps,False,True,2.33,6.0
2023-04-09,Venlafaxine,1,10.5,8.5,0.8095238095238095,10.5,8.5,0.8095238095238095,6,9,4,2023,Printemps,False,True,10.5,5.285714285714286
2023-04-09,Esomeprazole,5,4.5,2.5,0.5555555555555556,22.5,12.5,0.5555555555555556,6,9,4,2023,Printemps,False,True,0.9,5.714285714285714
2023-04-09,Prednisone,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,6,9,4,2023,Printemps,False,True,0.7,5.0
2023-04-09,Venlafaxine,6,10.5,8.5,0.8095238095238095,63.0,51.0,0.8095238095238095,6,9,4,2023,Printemps,False,True,1.75,5.0
2023-04-09,Montelukast,3,8.5,6.5,0.7647058823529411,25.5,19.5,0.7647058823529411,6,9,4,2023,Printemps,False,True,2.83,4.428571428571429
2023-04-09,Esomeprazole,8,4.5,2.5,0.5555555555555556,36.0,20.0,0.5555555555555556,6,9,4,2023,Printemps,False,True,0.56,4.428571428571429
2023-04-09,Azithromycine,6,13.0,7.25,0.5576923076923077,78.0,43.5,0.5576923076923077,6,9,4,2023,Printemps,False,True,2.17,4.857142857142857
2023-04-09,Fluoxetine,6,7.0,3.5,0.5,42.0,21.0,0.5,6,9,4,2023,Printemps,False,True,1.17,5.571428571428571
2023-04-09,Azithromycine,7,13.0,7.25,0.5576923076923077,91.0,50.75,0.5576923076923077,6,9,4,2023,Printemps,False,True,1.86,5.857142857142857
2023-04-09,Venlafaxine,1,10.5,8.5,0.8095238095238095,10.5,8.5,0.8095238095238095,6,9,4,2023,Printemps,False,True,10.5,5.285714285714286
2023-04-09,Furosemide,4,17.0,13.25,0.7794117647058824,68.0,53.0,0.7794117647058824,6,9,4,2023,Printemps,False,True,4.25,5.0
2023-04-09,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,6,9,4,2023,Printemps,False,True,2.17,5.0
2023-04-09,Simvastatine,7,16.0,12.0,0.75,112.0,84.0,0.75,6,9,4,2023,Printemps,False,True,2.29,4.857142857142857
2023-04-10,Aspirine,2,3.5,1.5,0.42857142857142855,7.0,3.0,0.42857142857142855,0,10,4,2023,Printemps,False,False,1.75,4.285714285714286
2023-04-10,Amoxicilline,2,8.0,6.0,0.75,16.0,12.0,0.75,0,10,4,2023,Printemps,False,False,4.0,3.7142857142857144
2023-04-10,Lisinopril,8,5.0,3.0,0.6,40.0,24.0,0.6,0,10,4,2023,Printemps,False,False,0.62,3.857142857142857
2023-04-10,Hydrochlorothiazide,1,15.0,10.0,0.6666666666666666,15.0,10.0,0.6666666666666666,0,10,4,2023,Printemps,False,False,15.0,3.857142857142857
2023-04-10,Simvastatine,9,16.0,12.0,0.75,144.0,108.0,0.75,0,10,4,2023,Printemps,False,False,1.78,4.571428571428571
2023-04-10,Paracétamol,8,5.0,2.0,0.4,40.0,16.0,0.4,0,10,4,2023,Printemps,False,False,0.62,5.285714285714286
2023-04-10,Warfarine,1,10.0,6.5,0.65,10.0,6.5,0.65,0,10,4,2023,Printemps,False,False,10.0,4.428571428571429
2023-04-10,Albuterol,1,9.5,7.5,0.7894736842105263,9.5,7.5,0.7894736842105263,0,10,4,2023,Printemps,False,False,9.5,4.285714285714286
2023-04-10,Azithromycine,2,13.0,7.25,0.5576923076923077,26.0,14.5,0.5576923076923077,0,10,4,2023,Printemps,False,False,6.5,4.285714285714286
2023-04-10,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,0,10,4,2023,Printemps,False,False,1.92,4.0
2023-04-10,Losartan,8,6.5,2.5,0.38461538461538464,52.0,20.0,0.38461538461538464,0,10,4,2023,Printemps,False,False,0.81,5.0
2023-04-10,Duloxetine,7,11.5,5.5,0.4782608695652174,80.5,38.5,0.4782608695652174,0,10,4,2023,Printemps,False,False,1.64,4.714285714285714
2023-04-10,Venlafaxine,5,10.5,8.5,0.8095238095238095,52.5,42.5,0.8095238095238095,0,10,4,2023,Printemps,False,False,2.1,4.285714285714286
2023-04-11,Omeprazole,4,5.5,3.5,0.6363636363636364,22.0,14.0,0.6363636363636364,1,11,4,2023,Printemps,False,False,1.38,4.714285714285714
2023-04-11,Venlafaxine,1,10.5,8.5,0.8095238095238095,10.5,8.5,0.8095238095238095,1,11,4,2023,Printemps,False,False,10.5,4.714285714285714
2023-04-11,Prednisone,6,3.5,1.5,0.42857142857142855,21.0,9.0,0.42857142857142855,1,11,4,2023,Printemps,False,False,0.58,5.285714285714286
2023-04-11,Omeprazole,10,5.5,3.5,0.6363636363636364,55.0,35.0,0.6363636363636364,1,11,4,2023,Printemps,False,False,0.55,5.857142857142857
2023-04-11,Montelukast,9,8.5,6.5,0.7647058823529411,76.5,58.5,0.7647058823529411,1,11,4,2023,Printemps,False,False,0.94,6.0
2023-04-11,Ibuprofen,5,6.0,4.0,0.6666666666666666,30.0,20.0,0.6666666666666666,1,11,4,2023,Printemps,False,False,1.2,5.714285714285714
2023-04-11,Cortisone,5,7.5,3.5,0.4666666666666667,37.5,17.5,0.4666666666666667,1,11,4,2023,Printemps,False,False,1.5,5.714285714285714
2023-04-11,Sertraline,2,6.5,3.5,0.5384615384615384,13.0,7.0,0.5384615384615384,1,11,4,2023,Printemps,False,False,3.25,5.428571428571429
2023-04-11,Amoxicilline,6,8.0,6.0,0.75,48.0,36.0,0.75,1,11,4,2023,Printemps,False,False,1.33,6.142857142857143
2023-04-11,Esomeprazole,4,4.5,2.5,0.5555555555555556,18.0,10.0,0.5555555555555556,1,11,4,2023,Printemps,False,False,1.12,5.857142857142857
2023-04-11,Gabapentine,3,9.0,4.0,0.4444444444444444,27.0,12.0,0.4444444444444444,1,11,4,2023,Printemps,False,False,3.0,4.857142857142857
2023-04-11,Prednisone,2,3.5,1.5,0.42857142857142855,7.0,3.0,0.42857142857142855,1,11,4,2023,Printemps,False,False,1.75,3.857142857142857
2023-04-11,Metformine,2,12.0,8.25,0.6875,24.0,16.5,0.6875,1,11,4,2023,Printemps,False,False,6.0,3.4285714285714284
2023-04-11,Venlafaxine,2,10.5,8.5,0.8095238095238095,21.0,17.0,0.8095238095238095,1,11,4,2023,Printemps,False,False,5.25,3.0
2023-04-11,Hydrochlorothiazide,9,15.0,10.0,0.6666666666666666,135.0,90.0,0.6666666666666666,1,11,4,2023,Printemps,False,False,1.67,4.0
2023-04-12,Simvastatine,5,16.0,12.0,0.75,80.0,60.0,0.75,2,12,4,2023,Printemps,False,False,3.2,3.857142857142857
2023-04-12,Atorvastatine,5,11.0,6.5,0.5909090909090909,55.0,32.5,0.5909090909090909,2,12,4,2023,Printemps,False,False,2.2,4.0
2023-04-12,Amlodipine,8,14.0,9.75,0.6964285714285714,112.0,78.0,0.6964285714285714,2,12,4,2023,Printemps,False,False,1.75,4.714285714285714
2023-04-12,Sertraline,5,6.5,3.5,0.5384615384615384,32.5,17.5,0.5384615384615384,2,12,4,2023,Printemps,False,False,1.3,5.142857142857143
2023-04-12,Cortisone,8,7.5,3.5,0.4666666666666667,60.0,28.0,0.4666666666666667,2,12,4,2023,Printemps,False,False,0.94,6.0
